jlpt_level,jp,reading,meaning_ko,kind,is_active
N3,行儀,ぎょうぎ,예의,vocab,true
N3,行動,こうどう,"행동, 행실, 행동",vocab,true
N3,街,まち,"도시; 거리, 길",vocab,true
N3,衛星,えいせい,위성,vocab,true
N3,衝突,しょうとつ,"충돌, 갈등",vocab,true
N3,衣料,いりょう,의류,vocab,true
N3,衣服,いふく,옷,vocab,true
N3,表,ひょう,"표(예: 탭 1), 차트, 목록",vocab,true
N3,表す,あらわす,"표현하다, 보여주다",vocab,true
N3,表情,ひょうじょう,표정,vocab,true
N3,表現,ひょうげん,"표현, 프리젠테이션",vocab,true
N3,表示,ひょうじ,"디스플레이, 표시",vocab,true
N3,表面,ひょうめん,"표면, 외부, 얼굴",vocab,true
N3,袋,ふくろ,"가방, 자루",vocab,true
N3,袖,そで,소매,vocab,true
N3,被る,かぶる,입다; 덮다,vocab,true
N3,被害,ひがい,손상,vocab,true
N3,裁く,さばく,판단하다,vocab,true
N3,裁判,さいばん,"재판, 판결",vocab,true
N3,裂く,さく,"찢다, 쪼개지다",vocab,true
N3,裂ける,さける,"찢다, 찢다, 터뜨리다",vocab,true
N3,装置,そうち,"장비, 설치, 장치",vocab,true
N3,裏切る,うらぎる,"배신하다, 배신자로 변하다",vocab,true
N3,補償,ほしょう,"보상, 배상",vocab,true
N3,裸,はだか,"벌거벗은, 나체",vocab,true
N3,製品,せいひん,"공산품, 완제품",vocab,true
N3,製造,せいぞう,"제조, 생산",vocab,true
N3,要するに,ようするに,"한마디로, 결국 간단히 말해서…",vocab,true
N3,要求,ようきゅう,"요구하다, 요구하다",vocab,true
N3,要点,ようてん,"요점, 요점",vocab,true
N3,要素,ようそ,요소,vocab,true
N3,覆う,おおう,"가리다, 숨기다, 감추다",vocab,true
N3,見事,みごと,"훌륭하다, 웅장하다",vocab,true
N3,見当,けんとう,"추정하다, 짐작하다",vocab,true
N3,見掛ける,みかける,"(우연히 보게 되다), 주목하다, 눈에 띄다",vocab,true
N3,見舞い,みまい,"동정의 표현, 우려의 표현",vocab,true
N3,見解,けんかい,"의견, 관점",vocab,true
N3,見送り,みおくり,하나를 배웅하다,vocab,true
N3,規制,きせい,규제,vocab,true
N3,視点,してん,"의견, 관점, 시각",vocab,true
N3,視覚,しかく,"시력, 시력",vocab,true
N3,覗く,のぞく,"엿보다, 들여다보다",vocab,true
N3,覚ます,さます,깨우다,vocab,true
N3,覚める,さめる,"깨다, 깨다",vocab,true
N3,覚悟,かくご,"결심, 사임, 준비",vocab,true
N3,親しい,したしい,"친밀한, 가까운 (예: 친구)",vocab,true
N3,親友,しんゆう,"친한 친구, 친구",vocab,true
N3,親戚,しんせき,친척,vocab,true
N3,観光,かんこう,관광,vocab,true
N3,観客,かんきゃく,"청중, 관중",vocab,true
N3,観察,かんさつ,"관찰, 조사",vocab,true
N3,角,かく,각도,vocab,true
N3,角,すみ,모서리,vocab,true
N3,解く,とく,"풀다; 대답하다, 해결하다",vocab,true
N3,解ける,とける,"풀리다, 헤어지다",vocab,true
N3,解決,かいけつ,"해결, 해결, 결의",vocab,true
N3,解釈,かいしゃく,"설명, 해석",vocab,true
N3,触れる,ふれる,"만지다, 느끼다, 위반하다",vocab,true
N3,言わば,いわば,말하자면,vocab,true
N3,言語,げんご,언어,vocab,true
N3,計,けい,"계획; 합계, 합계",vocab,true
N3,計る,はかる,"측정하다, 무게를 재다, 측량하다",vocab,true
N3,計器,けいき,"미터, 게이지",vocab,true
N3,計算,けいさん,"계산, 계산",vocab,true
N3,討つ,うつ,"공격하다, 복수하다",vocab,true
N3,訓,くん,일본어 원어민의 한자 읽기,vocab,true
N3,訓練,くんれん,"연습, 훈련",vocab,true
N3,記事,きじ,"기사, 뉴스 기사",vocab,true
N3,記入,きにゅう,"입력, 양식 작성",vocab,true
N3,記念,きねん,"기념, 기억",vocab,true
N3,記憶,きおく,"기억, 회상, 추억",vocab,true
N3,記者,きしゃ,보고자,vocab,true
N3,記録,きろく,"기록, 회의록, 문서",vocab,true
N3,訪問,ほうもん,"전화하다, 방문하다",vocab,true
N3,設備,せつび,"장비, 장치, 시설",vocab,true
N3,設計,せっけい,"계획, 디자인",vocab,true
N3,許す,ゆるす,"허가하다, 허용하다, 승인하다",vocab,true
N3,許可,きょか,"허가, 승인",vocab,true
N3,訳,やく,번역,vocab,true
N3,訳す,やくす,번역하다,vocab,true
N3,訴える,うったえる,"(사람을) 고소하다, 항소하다, 고소하다",vocab,true
N3,診る,みる,(환자를) 검사하다,vocab,true
N3,診察,しんさつ,(환자의) 건강진단,vocab,true
N3,証明,しょうめい,"증명, 검증",vocab,true
N3,評価,ひょうか,"평가, 평가",vocab,true
N3,評判,ひょうばん,"명성, 평판",vocab,true
N3,試し,ためし,"재판, 테스트",vocab,true
N3,試す,ためす,"시도하다, 시험하다",vocab,true
N3,詩,し,시; 시,vocab,true
N3,詩人,しじん,시인,vocab,true
N3,詰める,つめる,"포장하다, 단축하다, 운동하다(자세히)",vocab,true
N3,話し合う,はなしあう,"토론하다, 함께 이야기하다",vocab,true
N3,話題,わだい,"주제, 주제",vocab,true
N3,詳しい,くわしい,상세한; 가득한; 정확한,vocab,true
N3,誇り,ほこり,자부심,vocab,true
N3,認める,みとめる,"인식하다, 알아차리다; 승인하다",vocab,true
N3,誕生,たんじょう,출생,vocab,true
N3,誘う,さそう,"(당신과 함께 뭔가를 하도록 누군가를) 초대하다; 유혹하다, 유혹하다",vocab,true
N3,語る,かたる,"말하다, 말하다, 암송하다",vocab,true
N3,語句,ごく,"단어, 문구",vocab,true
N3,語学,ごがく,어학 공부,vocab,true
N3,誤り,あやまり,오류,vocab,true
N3,誤解,ごかい,오해,vocab,true
N3,説,せつ,이론,vocab,true
N3,説く,とく,"설명하다, 옹호하다",vocab,true
N3,読み,よみ,독서,vocab,true
N3,読書,どくしょ,독서,vocab,true
N3,課,か,"부서, 부문",vocab,true
N3,課程,かてい,"코스, 커리큘럼",vocab,true
N3,課題,かだい,"주제, 주제, 과제",vocab,true
N3,調子,ちょうし,"상태, 상태, 조율, 톤",vocab,true
N3,調査,ちょうさ,조사; 조사,vocab,true
N3,請求,せいきゅう,"요구하다, 요구하다, 요구하다",vocab,true
N3,論じる,ろんじる,"논쟁하다, 토론하다",vocab,true
N3,論争,ろんそう,"논쟁, 논쟁",vocab,true
N3,論文,ろんぶん,"논문, 종이",vocab,true
N3,諦める,あきらめる,"포기하다, 포기하다",vocab,true
N3,諮る,はかる,"의논하다, 협의하다",vocab,true
N3,諺,ことわざ,"속담, 말하다",vocab,true
N3,謎,なぞ,"수수께끼, 수수께끼, 수수께끼",vocab,true
N3,講演,こうえん,"강의, 이야기",vocab,true
N3,警告,けいこく,경고,vocab,true
N3,議会,ぎかい,"국회, 국회, 국회",vocab,true
N3,議員,ぎいん,"국회의원, 국회의원, 국회의원",vocab,true
N3,議論,ぎろん,"논쟁, 토론, 논쟁",vocab,true
N3,議長,ぎちょう,의장,vocab,true
N3,譲る,ゆずる,"넘겨주다, 양도하다, 넘겨주다",vocab,true
N3,谷,たに,골짜기,vocab,true
N3,豆,まめ,"콩, 완두콩",vocab,true
N3,豊か,ゆたか,"풍부하다, 풍부하다, 풍부하다, 풍부하다",vocab,true
N3,豊富,ほうふ,"풍부함, 넉넉함",vocab,true
N3,象,ぞう,코끼리,vocab,true
N3,豪華,ごうか,"호화로운, 화려한, 사치스러운",vocab,true
N3,貝,かい,"조개, 조개",vocab,true
N3,負う,おう,"부담하다, 빚지다",vocab,true
N3,負け,まけ,"패배, 손실",vocab,true
N3,財産,ざいさん,"재산, 재물, 재산",vocab,true
N3,貢献,こうけん,"기여, 서비스",vocab,true
N3,貧しい,まずしい,"가난한, 궁핍한",vocab,true
N3,販売,はんばい,"판매, 판매, 마케팅",vocab,true
N3,責める,せめる,"비난하다, 비난하다, 비난하다",vocab,true
N3,責任,せきにん,"의무, 책임",vocab,true
N3,貯金,ちょきん,(은행) 저축,vocab,true
N3,貴重,きちょう,"귀중한, 귀중한",vocab,true
N3,貸し,かし,"대출, 대출",vocab,true
N3,費用,ひよう,"비용, 비용",vocab,true
N3,資本,しほん,"자금, 자본",vocab,true
N3,資格,しかく,"자격, 요구 사항, 능력",vocab,true
N3,資源,しげん,자원,vocab,true
N3,賛成,さんせい,"승인, 합의",vocab,true
N3,賞,しょう,"상, 수상",vocab,true
N3,賞品,しょうひん,"상금, 트로피",vocab,true
N3,賢い,かしこい,"현명한, 영리한, 똑똑한",vocab,true
N3,質,しつ,"품질, 성격 (사람의)",vocab,true
N3,賭ける,かける,"내기하다, 위험을 감수하다, 도박을 하다",vocab,true
N3,贅沢,ぜいたく,"사치, 사치",vocab,true
N3,贈る,おくる,"선물하다, 주다, 수여하다",vocab,true
N3,起こる,おこる,"발생하다, 발생하다",vocab,true
N3,起源,きげん,"기원, 시작, 상승",vocab,true
N3,超える,こえる,"넘어서다, 건너다, 건너다",vocab,true
N3,超す,こす,"건너다, 건너다, 건너다",vocab,true
N3,越える,こえる,"넘어서다, 건너다, 건너다",vocab,true
N3,越す,こす,넘어가다 (예: 청중과 함께),vocab,true
N3,足袋,たび,일본식 양말(발가락이 갈라진 양말),vocab,true
N3,跡,あと,추적하다; 유적; 흉터,vocab,true
N3,蹴る,ける,걷어차다,vocab,true
N3,身,み,"본체, 주요 부분",vocab,true
N3,身体,しんたい,몸,vocab,true
N3,身長,しんちょう,"키(신체), 키",vocab,true
N3,軍,ぐん,"군대, 군대, 군대",vocab,true
N3,軍隊,ぐんたい,"군대, 군대",vocab,true
N3,軒,のき,처마,vocab,true
N3,転ぶ,ころぶ,"넘어지다, 넘어지다",vocab,true
N3,転校,てんこう,학교를 바꾸다,vocab,true
N3,載せる,のせる,(무언가) 위에 놓다; 출판하다,vocab,true
N3,載る,のる,"(인쇄물에) 나타나다, 기록되다",vocab,true
N3,輝く,かがやく,"빛나다, 반짝거리다, 반짝거리다",vocab,true
N3,輪,わ,"반지, 후프, 원",vocab,true
N3,辛い,つらい,"고통스러운, 가슴 아픈",vocab,true
N3,辞める,やめる,은퇴하다,vocab,true
N3,辞退,じたい,거절,vocab,true
N3,農家,のうか,"농부, 농장 가족",vocab,true
N3,農業,のうぎょう,농업,vocab,true
N3,農民,のうみん,"농부, 농민",vocab,true
N3,辺り,あたり,"근처, 근처",vocab,true
N3,迎え,むかえ,"회의, 도착물을 픽업하기 위해 파견된 사람",vocab,true
N3,近代,きんだい,현대,vocab,true
N3,近視,きんし,근시,vocab,true
N3,近頃,ちかごろ,"요즘, 요즘, 요즘",vocab,true
N3,述べる,のべる,"진술하다, 표현하다, 언급하다",vocab,true
N3,迷う,まよう,"당황하다, 당황하다, 길을 잃다",vocab,true
N3,迷子,まいご,길을 잃은(길 잃은) 아이,vocab,true
N3,迷惑,めいわく,"문제, 귀찮게, 성가심",vocab,true
N3,追い付く,おいつく,"따라잡다, 따라잡다 (~를)",vocab,true
N3,追う,おう,"쫓다, 뒤쫓다",vocab,true
N3,退く,どく,"후퇴하다, 후퇴하다, 철수하다",vocab,true
N3,退学,たいがく,학교를 자퇴하다,vocab,true
N3,退屈,たいくつ,"지루하다, 지루하다",vocab,true
N3,逆,ぎゃく,"반대, 반대",vocab,true
N3,逆らう,さからう,"반대하다, 반대하다, 불순종하다",vocab,true
N3,途端,とたん,"단지 (지금, 이 순간 등)",vocab,true
N3,通じる,つうじる,"달려가다, 이끌다, 소통하다",vocab,true
N3,通す,とおす,"지나가다, 간과하다, 계속하다",vocab,true
N3,通り過ぎる,とおりすぎる,"통과하다, 통과하다",vocab,true
N3,通信,つうしん,"서신, 통신",vocab,true
N3,通勤,つうきん,직장으로 통근,vocab,true
N3,通学,つうがく,학교로 통근,vocab,true
N3,通行,つうこう,"통과하다, 지나가다",vocab,true
N3,通訳,つうやく,해석; 통역사,vocab,true
N3,通貨,つうか,통화,vocab,true
N3,通過,つうか,"통과하다, 지나가다",vocab,true
N3,速度,そくど,"속도, 속력, 비율",vocab,true
N3,連れ,つれ,"동반자, 회사",vocab,true
N3,連想,れんそう,"(아이디어의) 연합, 제안",vocab,true
N3,連続,れんぞく,"연속적인, 연속적인, 계속되는",vocab,true
N3,逮捕,たいほ,"체포, 체포, 체포",vocab,true
N3,週,しゅう,주,vocab,true
N3,進める,すすめる,"전진하다, 촉진하다, 서두르다",vocab,true
N3,進学,しんがく,대학에 진학하다,vocab,true
N3,進歩,しんぽ,"개선, 진보, 발전",vocab,true
N3,進行,しんこう,전진,vocab,true
N3,遂に,ついに,"드디어, 드디어",vocab,true
N3,遅れ,おくれ,"지연하다, 지체하다",vocab,true
N3,遅刻,ちこく,"지각하다, 늦게 오다",vocab,true
N3,運,うん,"행운, 행운",vocab,true
N3,運転,うんてん,"조작, 운전",vocab,true
N3,過ごす,すごす,"(시간을) 보내다, 보내다",vocab,true
N3,過去,かこ,과거,vocab,true
N3,過程,かてい,프로세스,vocab,true
N3,道徳,どうとく,수신,vocab,true
N3,道路,どうろ,도로,vocab,true
N3,達する,たっする,"도달하다, 도달하다",vocab,true
N3,違い,ちがい,"차이, 불일치",vocab,true
N3,違いない,ちがいない,"(문구) 물론이죠, 착각하지 마세요, 확실히요",vocab,true
N3,違反,いはん,"(법률을) 위반하다, 위반하다",vocab,true
N3,適する,てきする,"어울리다, 어울리다",vocab,true
N3,適切,てきせつ,"적절한, 적절한, 관련성",vocab,true
N3,適度,てきど,보통의,vocab,true
N3,適用,てきよう,신청,vocab,true
N3,遭う,あう,"만나다, 만나다 (바람직하지 않은 뉘앙스)",vocab,true
N3,選手,せんしゅ,팀에 선발된 선수(보통 운동선수),vocab,true
N3,選択,せんたく,"선택, 선택",vocab,true
N3,選挙,せんきょ,선거,vocab,true
N3,選考,せんこう,"선발, 심사",vocab,true
N3,避ける,さける,"(신체적 접촉)을 피하다; 막다, 막다",vocab,true
N3,郡,ぐん,"국가, 지역",vocab,true
N3,部分,ぶぶん,"부분, 부분, 부분",vocab,true
N3,郵便,ゆうびん,"우편, 우편 서비스",vocab,true
N3,都,みやこ,도시; 수도,vocab,true
N3,都会,とかい,도시,vocab,true
N3,都市,とし,"마을, 도시, 도시",vocab,true
N3,酌む,くむ,사케를 대접하다,vocab,true
N3,配達,はいたつ,"배송, 유통",vocab,true
N3,酒,さけ,"술,사케",vocab,true
N3,酔う,よう,취하다,vocab,true
N3,酢,す,식초,vocab,true
N3,酸化,さんか,산화,vocab,true
N3,酸性,さんせい,신맛,vocab,true
N3,酸素,さんそ,산소,vocab,true
N3,重なる,かさなる,"쌓이다, 겹겹이 쌓이다",vocab,true
N3,重ねる,かさねる,"쌓다, 다른 것 위에 쌓다, 쌓다",vocab,true
N3,重体,じゅうたい,"중병, 위독한 상태",vocab,true
N3,重大,じゅうだい,"진지한, 중요한",vocab,true
N3,重要,じゅうよう,"중요한, 필수적인",vocab,true
N3,重視,じゅうし,"중요성, 스트레스",vocab,true
N3,野,の,필드,vocab,true
N3,野党,やとう,야당,vocab,true
N3,量,りょう,"수량, 금액",vocab,true
N3,量る,はかる,"측정하다, 무게를 재다, 측량하다",vocab,true
N3,金,かね,"금, 금속; 돈",vocab,true
N3,金,きん,"금, 금속; 돈",vocab,true
N3,金属,きんぞく,금속,vocab,true
N3,金庫,きんこ,"금고, 금고",vocab,true
N3,金融,きんゆう,"금융, 돈과 은행업",vocab,true
N3,金銭,きんせん,"돈, 현금",vocab,true
N3,金額,きんがく,돈의 양,vocab,true
N3,針,はり,"바늘, 손(예: 시계)",vocab,true
N3,釣,つり,어업,vocab,true
N3,鉄,てつ,철,vocab,true
N3,鉄道,てつどう,철도; 철도,vocab,true
N3,銀,ぎん,은,vocab,true
N3,銃,じゅう,총,vocab,true
N3,銅貨,どうか,구리 동전,vocab,true
N3,鋭い,するどい,"뾰족한, 날카로운",vocab,true
N3,鍋,なべ,"냄비, 냄비",vocab,true
N3,鎖,くさり,체인,vocab,true
N3,鐘,かね,"벨, 차임",vocab,true
N3,長期,ちょうき,오랜 기간,vocab,true
N3,閉じる,とじる,"(예: 책, 눈을) 닫다, 닫다",vocab,true
N3,開始,かいし,"시작하다, 시작하다, 시작하다",vocab,true
N3,間,ま,"공간, 방, 일시 정지",vocab,true
N3,間違い,まちがい,실수,vocab,true
N3,間隔,かんかく,"공간, 간격, SPC",vocab,true
N3,関する,かんする,"걱정하다, 관련되다",vocab,true
N3,関心,かんしん,"관심, 관심",vocab,true
N3,関連,かんれん,"관계, 연결, 관련성",vocab,true
N3,防ぐ,ふせぐ,"(반대하여) 방어하다, 보호하다, 예방하다",vocab,true
N3,降ろす,おろす,"쓰러뜨리다, 발사하다, 떨어뜨리다",vocab,true
N3,降伏,こうふく,"항복, 항복, 복종",vocab,true
N3,限る,かぎる,"제한하다, 제한하다, 제한하다",vocab,true
N3,限界,げんかい,"한계, 경계",vocab,true
N3,除く,のぞく,"제외하다, 제외하다, 제외하다",vocab,true
N3,陰,かげ,"그늘, 그림자, 반대편",vocab,true
N3,陸,りく,"육지, 해안",vocab,true
N3,陽気,ようき,"계절, 날씨, 쾌활함",vocab,true
N3,隊,たい,"파티, 군대",vocab,true
N3,際,さい,사정에 따라서,vocab,true
N3,障害,しょうがい,"장애물, 장애물",vocab,true
N3,隠す,かくす,"숨기다, 숨기다",vocab,true
N3,隠れる,かくれる,"숨기다, 숨겨지다",vocab,true
N3,集まり,あつまり,"모임, 모임, 수집",vocab,true
N3,集中,しゅうちゅう,"집중, 마음을 집중하다",vocab,true
N3,集団,しゅうだん,"단체, 대중",vocab,true
N3,雇う,やとう,"고용하다, 채용하다",vocab,true
N3,離す,はなす,"헤어지다, 분리하다",vocab,true
N3,離れる,はなれる,"(무언가, 누군가가) 헤어진다; 부품; 떨어져 있다",vocab,true
N3,離婚,りこん,이혼,vocab,true
N3,難,なん,"어려움, 어려움, 결점",vocab,true
N3,雰囲気,ふんいき,"분위기(예: 음악적), 기분, 분위기",vocab,true
N3,雷,かみなり,우뢰,vocab,true
N3,電子,でんし,전자; 전자,vocab,true
N3,需要,じゅよう,수요,vocab,true
N3,震える,ふるえる,"떨다, 흔들리다, 떨다",vocab,true
N3,霜,しも,서리,vocab,true
N3,霧,きり,"안개, 미스트",vocab,true
N3,露,つゆ,이슬,vocab,true
N3,青年,せいねん,"젊음, 청년",vocab,true
N3,非常,ひじょう,"비상사태, 특별한, 특이한",vocab,true
N3,非行,ひこう,"비행, 위법 행위",vocab,true
N3,面,めん,"얼굴, 머그잔, 표면, 측면 또는 패싯, 모서리, 페이지",vocab,true
N3,面倒,めんどう,"문제, 주의",vocab,true
N3,面接,めんせつ,회견,vocab,true
N3,革,かわ,가죽,vocab,true
N3,音,おん,"소리, 메모",vocab,true
N3,音,ね,"소리, 메모",vocab,true
N3,頂上,ちょうじょう,"정상, 정상, 봉우리",vocab,true
N3,順,じゅん,"주문하다, 돌리다",vocab,true
N3,順番,じゅんばん,"(일렬로) 차례, 사물의 순서",vocab,true
N3,順調,じゅんちょう,잘 지내,vocab,true
N3,預かる,あずかる,(누군가)를 위해 (무엇)을 유지하다,vocab,true
N3,預ける,あずける,"구금하다, 예치하다",vocab,true
N3,頬,ほお,뺨 (얼굴의),vocab,true
N3,頬,ほほ,뺨 (얼굴의),vocab,true
N3,頭痛,ずつう,두통,vocab,true
N3,頼る,たよる,"의지하다, 의지하다, 의존하다",vocab,true
N3,題,だい,"제목, 주제, 주제",vocab,true
N3,題名,だいめい,제목,vocab,true
N3,額,がく,양; 액자,vocab,true
N3,額,ひたい,"이마, 이마",vocab,true
N3,願い,ねがい,"욕망, 소원, 요청",vocab,true
N3,願う,ねがう,"원하다, 바라다, 요청하다",vocab,true
N3,風景,ふうけい,경치,vocab,true
N3,飛ばす,とばす,"건너뛰다, 생략하다",vocab,true
N3,飛び出す,とびだす,"뛰쳐나오다, 뛰쳐나오다, 튀어나오다",vocab,true
N3,飛行,ひこう,"항공, 비행",vocab,true
N3,食う,くう,(남성) (저속어) 먹다,vocab,true
N3,食卓,しょくたく,식탁,vocab,true
N3,食品,しょくひん,식료품,vocab,true
N3,食料,しょくりょう,음식,vocab,true
N3,食欲,しょくよく,식욕 (음식에 대한),vocab,true
N3,食物,しょくもつ,"식품, 식료품",vocab,true
N3,食糧,しょくりょう,"규정, 배급",vocab,true
N3,飯,めし,"식사, 음식",vocab,true
N3,飼う,かう,유지하다; (애완동물을) 소유하다; 키우다; 먹이를 주다,vocab,true
N3,飽きる,あきる,"싫증내다, 흥미를 잃다",vocab,true
N3,飾り,かざり,장식,vocab,true
N3,餌,えさ,"먹이, 미끼",vocab,true
N3,首相,しゅしょう,총리,vocab,true
N3,首都,しゅと,수도,vocab,true
N3,香り,かおり,"아로마, 향수",vocab,true
N3,馬,うま,말; 주교로 승격됨(일본 체스에서는 장기라고 함),vocab,true
N3,馬鹿,ばか,"바보, 바보",vocab,true
N3,馴らす,ならす,"길들이다, 길들이다",vocab,true
N3,馴れる,なれる,"길들여지다, 길들여지다",vocab,true
N3,駆ける,かける,달리다,vocab,true
N3,駐車,ちゅうしゃ,주차(예: 자동차),vocab,true
N3,騒ぎ,さわぎ,"소란, 소란",vocab,true
N3,騒音,そうおん,소음,vocab,true
N3,騙す,だます,"속이다, 속이다, 속이다",vocab,true
N3,驚き,おどろき,"놀람, 놀라움, 놀라움",vocab,true
N3,骨,ほね,뼈,vocab,true
N3,骨折,こっせつ,뼈 골절,vocab,true
N3,高まる,たかまる,일어나다; 성장하다; 마운트하다 (v.i.),vocab,true
N3,高める,たかめる,"높이다, 들어올리다, 높이다",vocab,true
N3,高価,こうか,높은 가격,vocab,true
N3,高速,こうそく,"고속, 고단 기어",vocab,true
N3,髪の毛,かみのけ,머리(머리),vocab,true
N3,鬼,おに,"오우거, 악마, '그것'(예: 태그 게임에서)",vocab,true
N3,魅力,みりょく,"매력, 매혹, 매력",vocab,true
N3,魚,うお,물고기,vocab,true
N3,鳴らす,ならす,"울리다, 소리를 내다",vocab,true
N3,黒板,こくばん,칠판,vocab,true
N3,黙る,だまる,침묵하다,vocab,true
N3,鼠,ねずみ,"쥐, 쥐",vocab,true
N3,～敗,はい,"손실, 패배에 대한 반격",vocab,true
N3,～観,かん,"느낌, 보기",vocab,true
N4,あ,あ,아,vocab,true
N4,あげる,あげる,주다,vocab,true
N4,あんな,あんな,"그런, 그런",vocab,true
N4,いくら～ても,いくら～ても,아무리 많아도 ~,vocab,true
N4,いじめる,いじめる,"괴롭히다, 괴롭히다",vocab,true
N4,いただく,頂く,-- たべ루 및 のむ에 대한 매우 겸손한 표현;も ру 에 대한 겸손한 표현 --,vocab,true
N4,いらっしゃる,いらっしゃる,"-- いKU, KURU, いRU에 대한 경어 표현 --",vocab,true
N4,うかがう,うかがう,묻다,vocab,true
N4,うまい,うまい,맛있는; 잘 만들어진; 운이 좋은,vocab,true
N4,うん,うん,"네 (비공식), 알았어 (ok)",vocab,true
N4,おいでになる,おいでになる,(여보.) 되려고,vocab,true
N4,おかしい,おかしい,이상한; 이상한; 재미있는,vocab,true
N4,おっしゃる,おっしゃる,-- い우에 대한 경어 표현 --,vocab,true
N4,おつり,おつり,변화; 구매자에게 반환된 잔액,vocab,true
N4,おもちゃ,おもちゃ,장난감,vocab,true
N4,おる,おる,-- '있다'에 대한 매우 겸손한 표현 --,vocab,true
N4,お土産,おみやげ,기념품,vocab,true
N4,お嬢さん,おじょうさん,(누군가의) 딸 (공손한),vocab,true
N4,お子さん,おこさん,(다른 사람의) 아이 (공손한),vocab,true
N4,お宅,おたく,(다른 사람의) 집; home -- 가(いえ)에 대한 공손한 단어 --,vocab,true
N4,お礼,おれい,감사의 표현; 감사합니다; 감사의 선물; 절하다,vocab,true
N4,お祝い,おいわい,"축하, 축하",vocab,true
N4,お祭り,おまつり,제전,vocab,true
N4,お見舞い,おみまい,아픈 사람을 방문하다,vocab,true
N4,お金持ち,かねもち; おかねもち,호부,vocab,true
N4,お陰,おかげ,덕분에 또는 덕분에,vocab,true
N4,かまう,,"마음에 두다, 걱정하다, 걱정하다",vocab,true
N4,きっと,きっと,"확실히, 확실히, 의심할 여지 없이, 확실히",vocab,true
N4,くださる,くださる,"(hon.) 주다, 수여하다",vocab,true
N4,くれる,くれる,"주다, ~을 위해 하다",vocab,true
N4,けがする,けがする,"(물체를 움직이게 하기 위해) 상처를 입히다, 다치게 하다",vocab,true
N4,けれど; けれども,けれど; けれども,"하지만, 그래도",vocab,true
N4,けんかする,けんかする,싸움,vocab,true
N4,こう,こう,"이렇게, 이렇게",vocab,true
N4,この間,このあいだ,"얼마 전, 최근",vocab,true
N4,この頃,このごろ,요즘 요즘,vocab,true
N4,これから,これから,"지금부터, 이 이후에는",vocab,true
N4,ごちそう,ごちそう,"잔치, 치료 (누군가)",vocab,true
N4,ごみ,ごみ,"쓰레기, 쓰레기",vocab,true
N4,ごらんになる,,-- まり에 대한 존댓말 --,vocab,true
N4,ご主人,ごしゅじん,"(당신, 그녀의) 남편",vocab,true
N4,ご存じ,ごぞんじ,"아는 것, 아는 것",vocab,true
N4,さっき,さっき,조금 전에,vocab,true
N4,しっかり,しっかり,"확고히, 꾸준하게",vocab,true
N4,しばらく,しばらく,잠깐,vocab,true
N4,すっかり,すっかり,"모두, 완전히",vocab,true
N4,すっと,すっと,"똑바로, 빠르게",vocab,true
N4,すり,すり,소매치기,vocab,true
N4,すると,すると,그런 다음,vocab,true
N4,そう,そう,"정말 그렇습니까? 응, 그렇지",vocab,true
N4,それで,それで,"그리고 (conj.), 그 때문에, 그것 때문에",vocab,true
N4,それに,それに,게다가; 게다가,vocab,true
N4,それほど,それほど,그 정도; 정도,vocab,true
N4,そろそろ,そろそろ,"점차적으로, 곧",vocab,true
N4,そんな,そんな,"그런, 그런, 저런",vocab,true
N4,そんなに,そんなに,"너무 많이, 그렇게",vocab,true
N4,たまに,たまに,가끔,vocab,true
N4,だから,だから,그래서; 그러므로,vocab,true
N4,だめ,だめ,"쓸모없는, 좋지 않은, 희망이 없는",vocab,true
N4,ちっとも,ちっとも,전혀 (부정 동사),vocab,true
N4,つもり,つもり,"의도, 계획",vocab,true
N4,できるだけ,できるだけ,"가능하다면, 최대한",vocab,true
N4,とうとう,とうとう,"드디어, 드디어",vocab,true
N4,どんどん,どんどん,빠르고 꾸준히; 빠른 속도로,vocab,true
N4,なさる,なさる,-- sururu에 대한 경어 표현 --,vocab,true
N4,なるべく,なるべく,가능하다면 최대한,vocab,true
N4,なるほど,なるほど,알겠어요; 나는 이제 이해한다,vocab,true
N4,はず,はず,그래야지,vocab,true
N4,はっきり,はっきり,"분명히, 뚜렷하게",vocab,true
N4,ひげ,ひげ,수염,vocab,true
N4,ひどい,ひどい,"끔찍한, 끔찍한, 불공평한, 잔인한",vocab,true
N4,びっくりする,びっくりする,놀라다,vocab,true
N4,ぶどう,ぶどう,포도,vocab,true
N4,ほとんど,ほとんど,"대부분, 거의",vocab,true
N4,まず,まず,"(무엇보다도) 먼저, 시작하려면",vocab,true
N4,または,または,또는 그렇지 않으면,vocab,true
N4,もうすぐ,もうすぐ,곧; 잠시 후; 날,vocab,true
N4,もし,もし,만약에,vocab,true
N4,もちろん,もちろん,"확실히, 물론이지",vocab,true
N4,もらう,もらう,받다,vocab,true
N4,やっと,やっと,"드디어, 드디어",vocab,true
N4,やはり; やっぱり,やはり; やっぱり,내 생각대로 절대,vocab,true
N4,よろしい,よろしい,(아님.) 알았어 알았어 알았어,vocab,true
N4,アクセサリー,アクセサリー,종범,vocab,true
N4,アジア,アジア,아시아,vocab,true
N4,アナウンサー,アナウンサー,아나운서,vocab,true
N4,アフリカ,アフリカ,아프리카,vocab,true
N4,アメリカ,アメリカ,"미국, 미국",vocab,true
N4,アルコール,アルコール,술,vocab,true
